id,dateCrawled,name,seller,offerType,abtest,vehicleType,yearOfRegistration,gearbox,powerPS,model,kilometer,monthOfRegistration,fuelType,brand,notRepairedDamage,dateCreated,nrOfPictures,postalCode,lastSeen,ad_exist_time
211664,2016-03-17T16:53:59Z,Hyundai_Tucson_2.0_CRDi_4WD,privat,Angebot,test,suv,2006,manuell,113,tucson,100000,3,diesel,hyundai,nein,2016-03-17T00:00:00Z,0,38350,2016-04-03T00:48:41Z,17
218564,2016-03-15T19:50:04Z,Seat_Altea_1.2_TSI_Good_Stuff,privat,Angebot,control,bus,2011,manuell,105,altea,40000,2,benzin,seat,nein,2016-03-15T00:00:00Z,0,53859,2016-04-07T00:17:30Z,23
216080,2016-04-03T11:43:30Z,Fiat_Seicento,privat,Angebot,control,kleinwagen,2001,manuell,54,seicento,125000,12,benzin,fiat,nein,2016-04-03T00:00:00Z,0,78357,2016-04-03T11:43:30Z,0
239677,2016-03-25T18:37:19Z,Zum_Ausschlachten,privat,Angebot,test,kombi,2000,manuell,191,NA,125000,7,benzin,alfa_romeo,ja,2016-03-25T00:00:00Z,0,95233,2016-03-27T06:16:13Z,2
246436,2016-03-25T12:56:34Z,VW_Golf_4_Variant_Highline_1_6,privat,Angebot,test,kombi,1999,manuell,101,golf,150000,7,benzin,volkswagen,nein,2016-03-25T00:00:00Z,0,21643,2016-03-31T20:16:36Z,6
229204,2016-04-01T11:37:00Z,Corsa_C_1.0_Njoy,privat,Angebot,test,kleinwagen,2002,manuell,60,NA,150000,12,benzin,opel,nein,2016-04-01T00:00:00Z,0,94347,2016-04-01T11:37:00Z,0
222127,2016-03-08T01:58:08Z,Vw_lupo_1lieter_mpi,privat,Angebot,control,kleinwagen,1999,manuell,50,lupo,150000,8,benzin,volkswagen,nein,2016-03-08T00:00:00Z,0,31655,2016-04-05T23:44:31Z,28
200218,2016-03-14T10:56:30Z,Subaru_Forester_2.0,privat,Angebot,control,suv,2001,manuell,125,forester,60000,3,benzin,subaru,nein,2016-03-14T00:00:00Z,0,54533,2016-04-07T12:46:45Z,24
207992,2016-03-28T15:38:10Z,Kia_Sportage_2.0_LX_4WD__LPG,privat,Angebot,control,suv,2004,manuell,141,sportage,150000,12,benzin,kia,nein,2016-03-28T00:00:00Z,0,33181,2016-04-06T20:15:43Z,9
203321,2016-03-06T17:06:20Z,Opel_Zafira_1.9_CDTI_Edition,privat,Angebot,control,bus,2006,manuell,120,zafira,150000,12,diesel,opel,nein,2016-03-06T00:00:00Z,0,60488,2016-03-06T20:43:02Z,0
203754,2016-03-09T20:59:39Z,Renault_Twingo_1.2_mit_Klima_und_AHK_inkl._Fahrradtraeger,privat,Angebot,test,kleinwagen,2010,manuell,58,twingo,80000,9,benzin,renault,nein,2016-03-09T00:00:00Z,0,01936,2016-03-29T10:44:35Z,20
245149,2016-04-01T18:53:40Z,BMW_530d_touring_Edition_Sport_Xeon_Navi_Tuev_Neu,privat,Angebot,control,kombi,2002,automatik,193,5er,150000,12,diesel,bmw,nein,2016-04-01T00:00:00Z,0,65830,2016-04-07T14:56:54Z,6
245523,2016-03-10T10:52:35Z,Vw_Scirocco_TSI,privat,Angebot,test,coupe,2008,manuell,160,scirocco,125000,10,benzin,volkswagen,nein,2016-03-10T00:00:00Z,0,26409,2016-03-28T18:18:05Z,18
204303,2016-03-28T12:57:46Z,Volkswagen_Golf_1.4_United,privat,Angebot,test,limousine,2008,manuell,80,golf,80000,1,benzin,volkswagen,nein,2016-03-28T00:00:00Z,0,81371,2016-04-06T16:46:40Z,9
220324,2016-03-15T11:50:05Z,BMW_320i_touring,privat,Angebot,test,kombi,1999,manuell,150,3er,150000,11,benzin,bmw,nein,2016-03-15T00:00:00Z,0,84518,2016-04-03T20:45:35Z,19
212191,2016-03-26T16:45:07Z,Audi_A6_3.0_kombi,privat,Angebot,control,kombi,2006,automatik,224,a6,150000,12,diesel,audi,ja,2016-03-26T00:00:00Z,0,26802,2016-03-26T16:45:07Z,0
226468,2016-04-04T20:43:02Z,Mercedes_Benz_S_320_CDI,privat,Angebot,control,limousine,2001,automatik,197,s_klasse,150000,8,diesel,mercedes_benz,ja,2016-04-04T00:00:00Z,0,80995,2016-04-06T22:46:39Z,2
209322,2016-03-19T21:48:24Z,Peugeot_Partner_1.6_HDi,privat,Angebot,control,bus,2014,manuell,92,andere,50000,6,diesel,peugeot,nein,2016-03-19T00:00:00Z,0,64289,2016-03-19T22:40:57Z,0
236462,2016-03-31T21:36:44Z,Alfa_Romeo_147_1.6_Twin_Spark_ECO_Distinctive,privat,Angebot,test,limousine,2002,manuell,105,147,150000,6,benzin,alfa_romeo,nein,2016-03-31T00:00:00Z,0,13469,2016-04-06T18:18:00Z,6
242346,2016-03-20T12:53:22Z,Opel_Corsa_1.2_16V,privat,Angebot,test,kleinwagen,2003,manuell,75,corsa,150000,6,benzin,opel,nein,2016-03-20T00:00:00Z,0,16835,2016-04-02T14:45:42Z,13
201144,2016-03-28T18:58:04Z,Mercedes_B_Klasse_180_CDI,privat,Angebot,control,limousine,2009,automatik,105,b_klasse,150000,6,diesel,mercedes_benz,nein,2016-03-28T00:00:00Z,0,59387,2016-03-28T19:41:27Z,0
210555,2016-03-08T23:56:41Z,Volkswagen_Polo_N9__!!!,privat,Angebot,control,kleinwagen,2002,manuell,64,polo,150000,0,benzin,volkswagen,ja,2016-03-08T00:00:00Z,0,88348,2016-03-17T15:46:51Z,9
249507,2016-04-05T07:37:01Z,Volkswagen_T3_DoKa_Pritsche_Transporter_1_6_TD,privat,Angebot,test,bus,1990,manuell,70,transporter,150000,7,diesel,volkswagen,nein,2016-04-05T00:00:00Z,0,59269,2016-04-07T12:15:57Z,2
232602,2016-03-31T18:37:51Z,Honda_Civic_1.8i_VTEC_Type_S,privat,Angebot,control,limousine,2009,manuell,140,civic,80000,9,benzin,honda,nein,2016-03-31T00:00:00Z,0,51381,2016-04-06T12:16:12Z,6
208280,2016-04-02T15:52:34Z,Verkaufe_zuverlaessigen_Ford_Focus_Ghia,privat,Angebot,control,limousine,2001,manuell,115,focus,150000,2,benzin,ford,nein,2016-04-02T00:00:00Z,0,16540,2016-04-06T14:46:02Z,4
205518,2016-03-24T00:58:47Z,Ford_Fiesta_1.6_TDCi_Trend,privat,Angebot,test,kleinwagen,2009,manuell,90,fiesta,150000,1,diesel,ford,nein,2016-03-23T00:00:00Z,0,67063,2016-03-28T16:15:30Z,5
228477,2016-04-03T11:41:42Z,BMW_E36_318i_in_schwarz_mit_113_PS,privat,Angebot,control,limousine,1992,manuell,113,3er,150000,7,benzin,bmw,nein,2016-04-03T00:00:00Z,0,66798,2016-04-07T12:44:53Z,4
219879,2016-03-19T19:37:39Z,Audi_A6_Avant_2.4,privat,Angebot,control,kombi,1998,automatik,165,a6,150000,9,benzin,audi,nein,2016-03-19T00:00:00Z,0,89182,2016-04-01T12:16:42Z,13
237760,2016-04-03T11:46:28Z,Seat_Altea_2.0_TDI_DSG,privat,Angebot,control,bus,2004,automatik,140,altea,150000,11,diesel,seat,nein,2016-04-03T00:00:00Z,0,15344,2016-04-07T12:45:43Z,4
245654,2016-03-17T11:49:06Z,Toyota_RAV_4_4x4,privat,Angebot,control,suv,2003,automatik,150,rav,150000,12,benzin,toyota,nein,2016-03-17T00:00:00Z,0,99510,2016-04-06T13:46:01Z,20
247915,2016-03-20T18:48:56Z,Ford_Fiesta_1.25_Trend,privat,Angebot,test,kleinwagen,2009,manuell,60,fiesta,150000,1,benzin,ford,nein,2016-03-20T00:00:00Z,0,30855,2016-04-07T02:44:52Z,18
237610,2016-03-14T12:43:29Z,Mercedes_Benz_ML_320,privat,Angebot,test,suv,1998,automatik,218,m_klasse,150000,12,benzin,mercedes_benz,nein,2016-03-14T00:00:00Z,0,99510,2016-03-23T12:46:33Z,9
248262,2016-03-14T15:58:03Z,Ford_Transit_300_K_TDE,privat,Angebot,control,kombi,2002,manuell,101,transit,150000,3,diesel,ford,nein,2016-03-14T00:00:00Z,0,22525,2016-03-20T03:44:20Z,6
203853,2016-03-26T17:06:22Z,BMW_318,privat,Angebot,control,limousine,2001,automatik,118,3er,125000,5,benzin,bmw,nein,2016-03-26T00:00:00Z,0,65479,2016-04-06T17:46:06Z,11
226434,2016-03-30T15:55:44Z,Jetta_1_Coupé_ohne_Schiebedach,privat,Angebot,test,coupe,1982,manuell,50,jetta,80000,1,benzin,volkswagen,ja,2016-03-30T00:00:00Z,0,04603,2016-04-07T07:15:59Z,8
225226,2016-03-16T14:52:48Z,Opel_Insignia_2.0_CDTI_Sports_Tourer_Automatik_Cosmo,privat,Angebot,test,kombi,2009,automatik,160,insignia,150000,3,diesel,opel,nein,2016-03-16T00:00:00Z,0,87600,2016-04-06T16:45:03Z,21
205234,2016-03-17T14:50:20Z,Bmw_318_tds_Diesel_Unfall_Fahrzeug,privat,Angebot,control,kombi,1999,manuell,0,3er,150000,2,diesel,bmw,nein,2016-03-17T00:00:00Z,0,26409,2016-03-28T16:18:28Z,11
229381,2016-03-19T07:53:59Z,AUDI_A6__Audi__3.0_Tdi__Quattro_4F_._Vollausstatung,privat,Angebot,control,limousine,2004,automatik,224,a6,150000,10,diesel,audi,nein,2016-03-19T00:00:00Z,0,44329,2016-03-19T09:42:13Z,0
215402,2016-03-05T15:46:27Z,Renault_Clio_III__Expression_1_6_16V__8_fach__Klimaautom._5_Tueren,privat,Angebot,control,kleinwagen,2006,manuell,111,clio,90000,12,benzin,renault,nein,2016-03-03T00:00:00Z,0,66802,2016-03-17T01:15:33Z,14
224213,2016-03-21T09:53:16Z,Volvo_440_Bj._1992_mit_Automatik_Tuev_02/17,privat,Angebot,control,limousine,1992,automatik,102,andere,150000,1,benzin,volvo,nein,2016-03-21T00:00:00Z,0,24229,2016-03-21T10:41:16Z,0
207659,2016-04-03T11:45:31Z,Alfa_Romeo_156_Sportwagon_1_9_JTD,privat,Angebot,control,kombi,2001,manuell,115,156,150000,12,diesel,alfa_romeo,ja,2016-04-03T00:00:00Z,0,48231,2016-04-07T12:45:21Z,4
248494,2016-03-08T01:52:38Z,Chevrolet_GMC_/_Chevrolet_K1500_Z71_6_5_TD_Pickup,privat,Angebot,control,suv,1995,automatik,230,andere,150000,8,diesel,chevrolet,nein,2016-03-07T00:00:00Z,0,14793,2016-03-10T14:44:42Z,3
246482,2016-03-14T16:47:53Z,Audi_A3_1.6_Scheckheftgepflegt_8fach_bereift__Nichraucherfahrzeug,privat,Angebot,test,limousine,1997,manuell,101,a3,150000,7,benzin,audi,nein,2016-03-14T00:00:00Z,0,59067,2016-03-25T01:15:47Z,11
204105,2016-03-20T23:57:42Z,Opel_Cors__Automatik__Nur_56800KM,privat,Angebot,control,kleinwagen,1996,automatik,0,corsa,60000,10,benzin,opel,nein,2016-03-20T00:00:00Z,0,66424,2016-04-05T21:17:56Z,16
234323,2016-04-03T19:57:03Z,Fiat_Seicento_1.1,privat,Angebot,test,kleinwagen,2001,manuell,54,seicento,125000,11,benzin,fiat,nein,2016-04-03T00:00:00Z,0,71120,2016-04-05T20:45:39Z,2
225727,2016-03-10T20:52:05Z,OPEL_ASTRA_II__1_6,privat,Angebot,test,kombi,2002,manuell,101,astra,150000,2,benzin,opel,nein,2016-03-10T00:00:00Z,0,18209,2016-03-25T10:17:41Z,15
238578,2016-03-07T21:49:02Z,Volkswagen_Golf_Memphis_Automatik,privat,Angebot,control,limousine,1987,automatik,72,golf,60000,12,benzin,volkswagen,nein,2016-03-07T00:00:00Z,0,49084,2016-04-06T03:45:48Z,30
216116,2016-03-25T12:47:22Z,Mercedes_Benz_C_200_CDI_Automatik_NAVI_SITZHEIZUNG_SCHECKHEFT,privat,Angebot,test,limousine,2008,automatik,136,c_klasse,150000,12,diesel,mercedes_benz,nein,2016-03-25T00:00:00Z,0,10627,2016-03-28T11:45:38Z,3
216948,2016-03-16T21:58:39Z,Opel_Astra_G_CC_1_6_16V,privat,Angebot,control,coupe,1999,manuell,101,astra,150000,10,benzin,opel,ja,2016-03-16T00:00:00Z,0,45770,2016-03-21T02:17:11Z,5
223402,2016-03-29T19:55:50Z,VW_T5_Transporter,privat,Angebot,control,bus,2005,manuell,105,transporter,150000,12,diesel,volkswagen,nein,2016-03-29T00:00:00Z,0,06124,2016-03-29T19:55:50Z,0
220934,2016-03-08T13:56:33Z,Peugeot_307_135,privat,Angebot,control,limousine,2004,manuell,136,3_reihe,150000,7,benzin,peugeot,nein,2016-03-08T00:00:00Z,0,25596,2016-03-11T06:46:58Z,3
207838,2016-03-25T19:48:05Z,Saab_9_5_Kombi_2.0t_SE,privat,Angebot,test,kombi,2001,manuell,150,andere,150000,4,benzin,saab,nein,2016-03-25T00:00:00Z,0,17493,2016-04-01T05:16:21Z,7
221079,2016-03-29T01:51:03Z,Opel_Vectra_1.8_Edition_2000_Xenon_Standheizung,privat,Angebot,control,limousine,2000,manuell,116,vectra,150000,1,benzin,opel,nein,2016-03-28T00:00:00Z,0,71737,2016-04-05T14:17:20Z,8
206348,2016-03-31T11:41:31Z,Verkaufe_ein_Ford_Focus_1_4.16v__mit_tuef_2017.,privat,Angebot,control,kleinwagen,1999,manuell,71,focus,125000,3,benzin,ford,nein,2016-03-31T00:00:00Z,0,39576,2016-04-06T03:46:58Z,6
221597,2016-03-10T17:51:06Z,Audi_a4_2.8_quatro,privat,Angebot,control,limousine,1998,manuell,193,a4,150000,0,benzin,audi,nein,2016-03-10T00:00:00Z,0,52224,2016-03-18T03:16:32Z,8
210303,2016-03-16T18:49:29Z,Audi_A4_1.8_Turbo_Scheckheftgepflegt!,privat,Angebot,control,limousine,2006,automatik,163,NA,150000,3,benzin,audi,nein,2016-03-16T00:00:00Z,0,10555,2016-03-23T05:45:29Z,7
218783,2016-03-08T19:53:00Z,Mercedes_Benz_E_220_CDI_Automatik_Classic_DPF,privat,Angebot,test,limousine,2004,automatik,150,e_klasse,150000,6,diesel,mercedes_benz,nein,2016-03-08T00:00:00Z,0,70188,2016-03-09T11:45:20Z,1
240035,2016-03-23T13:45:19Z,FORD_FIESTA_COURIER,privat,Angebot,test,kombi,1998,manuell,44,andere,150000,1,benzin,ford,ja,2016-03-23T00:00:00Z,0,70197,2016-03-23T13:45:19Z,0
247509,2016-03-23T23:41:48Z,Toyota_Aygo_2014_NAVI_KLIMA_24000km_mit_Euro_5,privat,Angebot,control,kleinwagen,2014,manuell,0,aygo,30000,3,benzin,toyota,ja,2016-03-23T00:00:00Z,0,81379,2016-04-04T04:46:07Z,12
217663,2016-03-31T16:51:05Z,Mercedes_Benz_Vito_111_CDI_Klima,privat,Angebot,control,bus,2004,manuell,109,vito,150000,5,diesel,mercedes_benz,nein,2016-03-31T00:00:00Z,0,95100,2016-03-31T16:51:05Z,0
225929,2016-03-28T17:51:46Z,Opel_Astra_1.6___Erste_Hand_sehr_gepflegt_TÜV_neu_75_PS,privat,Angebot,test,limousine,1998,manuell,75,astra,125000,2,benzin,opel,nein,2016-03-28T00:00:00Z,0,75015,2016-03-30T09:18:07Z,2
208964,2016-03-29T17:38:58Z,Smart_ForTwo,privat,Angebot,control,cabrio,2002,automatik,54,fortwo,50000,6,benzin,smart,ja,2016-03-29T00:00:00Z,0,92367,2016-04-06T03:15:59Z,8
212379,2016-03-06T15:38:33Z,Toyota_Miace__Bus__Van__Transporter__9_Sitzer,privat,Angebot,test,bus,1998,manuell,79,andere,150000,6,diesel,toyota,nein,2016-03-06T00:00:00Z,0,09114,2016-03-20T16:15:29Z,14
202239,2016-04-04T21:54:31Z,Mazda_6__Sport_Kombi_2.0_Exclusive,privat,Angebot,test,kombi,2008,manuell,147,6_reihe,100000,7,benzin,mazda,nein,2016-04-04T00:00:00Z,0,51674,2016-04-07T00:45:12Z,3
221877,2016-03-10T10:38:18Z,Opel_Kadett,privat,Angebot,test,coupe,1978,manuell,110,kadett,150000,11,benzin,opel,nein,2016-03-10T00:00:00Z,0,67304,2016-03-17T11:46:25Z,7
244333,2016-03-13T11:37:16Z,Opel_Omega,privat,Angebot,control,limousine,2000,automatik,287,omega,30000,10,benzin,opel,nein,2016-03-13T00:00:00Z,0,68307,2016-03-19T12:17:15Z,6
246656,2016-03-12T09:59:17Z,Mercedes_A_160,privat,Angebot,control,kleinwagen,1998,automatik,102,a_klasse,150000,10,benzin,mercedes_benz,nein,2016-03-12T00:00:00Z,0,59846,2016-03-22T12:17:25Z,10
226013,2016-04-04T09:54:40Z,VW_Transporter_T5,privat,Angebot,control,bus,2005,manuell,105,transporter,150000,11,diesel,volkswagen,nein,2016-04-04T00:00:00Z,0,56858,2016-04-06T11:17:35Z,2
204610,2016-03-24T18:52:48Z,1.6_VW_Golf,privat,Angebot,test,kleinwagen,1998,manuell,101,golf,150000,0,benzin,volkswagen,nein,2016-03-24T00:00:00Z,0,01737,2016-03-30T20:46:27Z,6
201024,2016-03-05T14:22:43Z,Seat_Alhambra_1.9_Signo,privat,Angebot,test,bus,2001,manuell,116,alhambra,150000,10,diesel,seat,nein,2016-03-04T00:00:00Z,0,57577,2016-03-05T23:17:22Z,1
239473,2016-04-01T22:39:51Z,Volkswagen_Passat_Variant_1.9_TDI_Comfortline,privat,Angebot,test,kombi,1997,automatik,110,passat,150000,4,diesel,volkswagen,nein,2016-04-01T00:00:00Z,0,88437,2016-04-05T20:18:17Z,4
226522,2016-03-10T09:25:21Z,Toyota_Aygo_klima_2.hand_Nichtraucher,privat,Angebot,test,kleinwagen,2008,manuell,68,aygo,100000,11,benzin,toyota,nein,2016-03-10T00:00:00Z,0,60439,2016-03-11T13:37:24Z,1
225939,2016-03-17T00:46:26Z,Volkswagen_Golf_1.6,privat,Angebot,test,limousine,1995,manuell,75,golf,100000,3,benzin,volkswagen,nein,2016-03-16T00:00:00Z,0,67059,2016-03-23T19:44:42Z,7
223496,2016-03-05T15:36:44Z,Gepflegtes_Opel_Astra_zu_verkaufen,privat,Angebot,control,limousine,2008,manuell,116,astra,150000,7,lpg,opel,nein,2016-03-05T00:00:00Z,0,96450,2016-03-05T15:47:38Z,0
216212,2016-03-10T19:51:58Z,Ford_Galaxy_TDI_Ghia,privat,Angebot,control,bus,2002,manuell,116,galaxy,150000,5,diesel,ford,nein,2016-03-10T00:00:00Z,0,80995,2016-03-11T08:17:05Z,1
225647,2016-03-17T22:54:06Z,Renault_Twingo_1.2_16V_Expression,privat,Angebot,test,kleinwagen,2002,manuell,75,twingo,150000,4,benzin,renault,nein,2016-03-17T00:00:00Z,0,32139,2016-04-05T20:46:28Z,19
245529,2016-03-28T13:47:02Z,Suzuki_Wagon_R+_1_3___05/2017_TÜV__Klima__KM_erst_125.0,privat,Angebot,test,kleinwagen,2002,manuell,76,andere,125000,5,benzin,suzuki,nein,2016-03-28T00:00:00Z,0,58332,2016-03-31T21:47:40Z,3
212605,2016-03-09T22:49:04Z,Volkswagen_Passat_1.9_TDI_Highline,privat,Angebot,test,limousine,2002,automatik,131,passat,150000,5,diesel,volkswagen,nein,2016-03-09T00:00:00Z,0,82110,2016-03-11T08:44:30Z,2
246808,2016-03-14T18:36:54Z,GOLF_V__BJ_2000,privat,Angebot,test,kleinwagen,2000,manuell,75,golf,70000,9,benzin,volkswagen,ja,2016-03-14T00:00:00Z,0,13156,2016-04-06T02:17:00Z,23
235537,2016-03-25T16:40:40Z,Citroën_C4_1.4_16V_Advance,privat,Angebot,control,limousine,2006,manuell,88,c4,60000,4,benzin,citroen,nein,2016-03-25T00:00:00Z,0,66904,2016-03-28T16:16:01Z,3
243680,2016-03-09T02:03:02Z,Volkswagen_Golf_1.6,privat,Angebot,control,limousine,1999,manuell,101,golf,150000,3,benzin,volkswagen,nein,2016-03-09T00:00:00Z,0,08499,2016-04-07T06:45:55Z,29
222156,2016-03-19T19:42:30Z,Audi_A6_Avant_3.0_TDI_tiptronic_quattro,privat,Angebot,control,kombi,2005,automatik,224,a6,150000,3,diesel,audi,ja,2016-03-19T00:00:00Z,0,46236,2016-03-19T19:42:30Z,0
231203,2016-03-22T16:39:17Z,Volkswagen_Passat_Variant_2.0_TDI_DSG_Comfortline_EURO_4,privat,Angebot,test,kombi,2007,automatik,140,passat,150000,11,diesel,volkswagen,nein,2016-03-22T00:00:00Z,0,52353,2016-03-24T00:17:23Z,2
227656,2016-04-02T18:56:17Z,Kia__Rio_1.5_CRDi___Klima___LM,privat,Angebot,control,kleinwagen,2005,manuell,110,rio,150000,10,diesel,kia,ja,2016-04-02T00:00:00Z,0,49733,2016-04-06T18:47:54Z,4
217403,2016-03-11T22:48:18Z,Opel_Zafira_mit_Motorschaden,privat,Angebot,control,bus,2009,manuell,150,zafira,125000,6,diesel,opel,ja,2016-03-11T00:00:00Z,0,44795,2016-03-30T08:16:32Z,19
202578,2016-03-11T14:37:57Z,Opel_Corsa_1.2_16V_Easytronic,privat,Angebot,control,kleinwagen,2005,automatik,80,corsa,125000,12,benzin,opel,ja,2016-03-11T00:00:00Z,0,90765,2016-03-15T05:15:24Z,4
239214,2016-03-14T19:40:55Z,Audi_80_2.0_E,privat,Angebot,control,limousine,1992,manuell,116,80,150000,4,benzin,audi,nein,2016-03-14T00:00:00Z,0,67433,2016-04-06T04:17:29Z,23
217475,2016-03-11T12:36:16Z,Opel_Astra_F_1_6_16V,privat,Angebot,test,limousine,1995,manuell,100,NA,80000,3,benzin,opel,nein,2016-03-11T00:00:00Z,0,52459,2016-03-20T22:46:20Z,9
225530,2016-03-25T16:47:24Z,Audi_A4_3_0l_V6_QUATTRO_S_Line_Paket_Bose,privat,Angebot,control,kombi,2003,automatik,220,a4,150000,9,benzin,audi,nein,2016-03-25T00:00:00Z,0,07607,2016-04-01T00:44:52Z,7
214864,2016-03-10T21:58:40Z,Audi_A6_4b_Avant_2_5L_Diesel_Fahrbereit!!!6_Gang_Manuel_Getriebe,privat,Angebot,control,kombi,1998,manuell,150,a6,150000,5,diesel,audi,nein,2016-03-10T00:00:00Z,0,77933,2016-03-11T10:45:08Z,1
212554,2016-03-21T19:55:59Z,Mercedes_Benz_CLK_Coupe_200_Kompressor_Avantgarde,privat,Angebot,test,coupe,2003,manuell,163,clk,150000,11,benzin,mercedes_benz,nein,2016-03-21T00:00:00Z,0,63820,2016-04-06T22:46:59Z,16
204721,2016-03-24T18:45:13Z,VW_Passat__TÜV_bis_06/17__Bj._1998,privat,Angebot,test,limousine,1998,manuell,125,passat,150000,6,benzin,volkswagen,nein,2016-03-24T00:00:00Z,0,17489,2016-04-05T09:47:42Z,12
203645,2016-03-06T23:51:44Z,Seat_Ibiza_1.2_TSI_Sport,privat,Angebot,control,kleinwagen,2011,manuell,105,ibiza,40000,5,benzin,seat,nein,2016-03-06T00:00:00Z,0,74731,2016-03-22T18:16:09Z,16
208476,2016-03-22T17:53:17Z,VW_Golf_V_Comfortline_1.4,privat,Angebot,control,limousine,2004,manuell,75,golf,150000,4,benzin,volkswagen,nein,2016-03-22T00:00:00Z,0,65549,2016-04-03T07:17:45Z,12
221743,2016-03-29T14:45:59Z,Passat_highline,privat,Angebot,test,kombi,2008,manuell,0,passat,150000,11,diesel,volkswagen,nein,2016-03-29T00:00:00Z,0,18461,2016-04-06T00:16:32Z,8
219628,2016-03-24T10:48:58Z,BMW_320D_Touring_M_Paket,privat,Angebot,test,kombi,2002,manuell,150,3er,150000,5,diesel,bmw,ja,2016-03-24T00:00:00Z,0,97478,2016-03-28T18:48:31Z,4
232966,2016-04-07T10:25:25Z,A6_Kombi_3.0TDi_SlineQuattro_6Gang_Bastler_oder_Tausch__moeglich,privat,Angebot,test,kombi,2005,manuell,224,a6,150000,10,diesel,audi,nein,2016-04-07T00:00:00Z,0,35713,2016-04-07T10:25:25Z,0
217698,2016-03-16T11:56:36Z,Opel_Sintra,privat,Angebot,test,bus,1998,manuell,0,andere,150000,6,benzin,opel,ja,2016-03-16T00:00:00Z,0,46535,2016-03-19T09:15:29Z,3
228273,2016-03-16T18:59:00Z,Renault_laguna,privat,Angebot,control,limousine,1997,manuell,90,laguna,150000,11,benzin,renault,nein,2016-03-16T00:00:00Z,0,45661,2016-03-27T08:46:42Z,11
247337,2016-03-20T18:37:55Z,Opel_Astra_GTC_1.9_CDTI_DPF_Sport,privat,Angebot,test,limousine,2005,manuell,150,astra,125000,5,diesel,opel,nein,2016-03-20T00:00:00Z,0,71696,2016-03-24T11:17:33Z,4
203681,2016-04-05T11:49:18Z,Volvo_V50_2.0D_DPF_/_6_Gang_/_TÜV_NEU,privat,Angebot,test,kombi,2007,manuell,136,v50,150000,4,diesel,volvo,nein,2016-04-05T00:00:00Z,0,06268,2016-04-05T11:49:18Z,0
239750,2016-04-04T21:58:36Z,Seat_Ibiza_1.2_12V_Best_of,privat,Angebot,test,kleinwagen,2009,manuell,69,ibiza,50000,4,benzin,seat,nein,2016-04-04T00:00:00Z,0,90480,2016-04-07T00:45:23Z,3
229833,2016-03-31T15:47:09Z,gepflegtes_Fahrzeug,privat,Angebot,control,bus,2010,manuell,90,doblo,30000,2,benzin,fiat,nein,2016-03-31T00:00:00Z,0,12629,2016-03-31T15:47:09Z,0
221493,2016-03-16T11:43:46Z,Smart_smart_fortwo_coupe,privat,Angebot,test,kleinwagen,2011,automatik,71,fortwo,30000,7,benzin,smart,nein,2016-03-16T00:00:00Z,0,45475,2016-03-17T08:46:58Z,1
213058,2016-04-03T22:47:03Z,Opel_Zafira_1.6_Elegance,privat,Angebot,control,bus,1999,manuell,101,zafira,150000,9,benzin,opel,nein,2016-04-03T00:00:00Z,0,24601,2016-04-05T23:47:17Z,2
225509,2016-04-03T18:40:06Z,Seat_Cordoba__altes_Model__blau,privat,Angebot,control,limousine,1998,manuell,60,cordoba,150000,2,benzin,seat,ja,2016-04-03T00:00:00Z,0,22145,2016-04-05T18:46:24Z,2
222640,2016-03-19T17:37:15Z,Renault_Twingo_1.2_Beach,privat,Angebot,control,kleinwagen,2003,manuell,58,twingo,150000,5,benzin,renault,nein,2016-03-19T00:00:00Z,0,28844,2016-04-07T03:45:50Z,19
214840,2016-03-13T23:53:17Z,Volkswagen_Lupo,privat,Angebot,test,kleinwagen,2002,manuell,50,lupo,150000,12,benzin,volkswagen,ja,2016-03-13T00:00:00Z,0,64372,2016-03-15T21:47:00Z,2
240206,2016-03-17T18:49:57Z,Seat_Ibiza,privat,Angebot,control,kleinwagen,1998,manuell,0,ibiza,5000,0,benzin,seat,ja,2016-03-17T00:00:00Z,0,54634,2016-04-07T06:16:20Z,21
223511,2016-03-22T18:50:20Z,Golf_4_1.6,privat,Angebot,control,limousine,1999,automatik,90,golf,150000,6,benzin,volkswagen,nein,2016-03-22T00:00:00Z,0,22335,2016-03-28T10:15:21Z,6
228407,2016-04-01T00:52:09Z,Renault_Grand_Espace_2.2_dT,privat,Angebot,test,bus,1999,manuell,113,andere,150000,6,diesel,renault,nein,2016-03-31T00:00:00Z,0,50374,2016-04-05T01:18:25Z,5
227935,2016-03-07T21:50:07Z,BMW_320_Cd_Edition_Exclusive,privat,Angebot,control,cabrio,2005,manuell,150,3er,150000,4,diesel,bmw,nein,2016-03-07T00:00:00Z,0,71522,2016-03-13T02:17:17Z,6
231567,2016-03-28T15:40:09Z,Fiat_Punto_1.2_tuev_bis_7.2017,privat,Angebot,control,kleinwagen,2000,manuell,60,punto,150000,2,benzin,fiat,nein,2016-03-28T00:00:00Z,0,31226,2016-03-31T23:46:11Z,3
214981,2016-03-21T21:45:04Z,PT_Cabrio_Sport_Paket,privat,Angebot,control,cabrio,2006,manuell,143,ptcruiser,150000,6,benzin,chrysler,nein,2016-03-21T00:00:00Z,0,71634,2016-04-07T01:44:30Z,17
209118,2016-03-21T13:56:40Z,Seat_Ibiza_1.9_SDI,privat,Angebot,test,kleinwagen,2004,manuell,64,ibiza,150000,3,diesel,seat,ja,2016-03-21T00:00:00Z,0,45897,2016-04-06T09:46:53Z,16
