id,dateCrawled,name,seller,offerType,price,abtest,vehicleType,yearOfRegistration,gearbox,powerPS,model,kilometer,monthOfRegistration,fuelType,brand,notRepairedDamage,dateCreated,nrOfPictures,postalCode,lastSeen,ad_exist_time
58944,2016-04-01T18:41:03Z,Volkswagen_Multivan_2Schiebetueren,privat,Angebot,9244,control,bus,2003,manuell,174,transporter,150000,7,diesel,volkswagen,nein,2016-04-01T00:00:00Z,0,72813,2016-04-05T14:17:03Z,4
182838,2016-03-31T16:53:22Z,Opel_Zafira_1.6_Njoy___7_Sitzer___Winterreifen_neu,privat,Angebot,2451,control,bus,2004,manuell,101,zafira,150000,1,benzin,opel,nein,2016-03-31T00:00:00Z,0,46399,2016-04-06T10:46:13Z,6
168796,2016-03-17T14:57:40Z,Mercedes_Benz_C_200,privat,Angebot,3494,control,kombi,2002,automatik,116,c_klasse,150000,5,diesel,mercedes_benz,ja,2016-03-17T00:00:00Z,0,29683,2016-04-06T22:47:08Z,20
94734,2016-03-08T00:54:39Z,Skoda_Octavia_Combi_1.9_TDI_Classic,privat,Angebot,3988,control,kombi,2005,manuell,105,octavia,150000,8,diesel,skoda,nein,2016-03-07T00:00:00Z,0,20539,2016-03-16T03:16:48Z,9
69450,2016-03-13T15:47:43Z,Ford_Fiesta,privat,Angebot,2256,test,kleinwagen,2003,manuell,69,fiesta,90000,2,benzin,ford,nein,2016-03-13T00:00:00Z,0,32120,2016-03-28T13:46:09Z,15
118002,2016-03-20T17:54:35Z,Renault_twingo_Kleinwagen,privat,Angebot,140,test,kleinwagen,2002,manuell,75,,150000,9,benzin,renault,ja,2016-03-20T00:00:00Z,0,56648,2016-03-20T18:06:43Z,0
13046,2016-03-16T12:47:58Z,Euro5_Automatik_DSG_Klima__Navi__Anhaengerkuplung_Abnehmbar,privat,Angebot,7998,test,kombi,2009,automatik,140,passat,150000,0,diesel,volkswagen,nein,2016-03-16T00:00:00Z,0,13407,2016-04-06T07:46:03Z,21
110487,2016-03-12T15:43:16Z,BMW_M_PAKET_MOTOR_GETRIEBE_TOP_!!!!!!,privat,Angebot,1981,control,limousine,1998,automatik,160,5er,150000,10,benzin,bmw,nein,2016-03-12T00:00:00Z,0,64319,2016-04-07T02:45:49Z,26
148839,2016-03-07T07:56:27Z,BMW_318i_Limousine_TÜV_06/16_AHK__Klima_Euro3_Sitzheizung,privat,Angebot,744,test,limousine,1996,manuell,113,3er,150000,0,benzin,bmw,nein,2016-03-07T00:00:00Z,0,21037,2016-03-07T09:39:32Z,0
115900,2016-04-02T14:55:49Z,Polo_9N_1_4_TDI_Bastlerfahrzeug,privat,Angebot,1219,test,kleinwagen,2002,manuell,75,polo,150000,5,diesel,volkswagen,ja,2016-04-02T00:00:00Z,0,57271,2016-04-02T14:55:49Z,0
138885,2016-03-31T20:47:24Z,Ford_Escort_Gal__1600___90_Ps_Schwarz_115_Euro_Steuer_1_Jahr_Tuev,privat,Angebot,908,test,limousine,1995,manuell,90,escort,5000,7,benzin,ford,nein,2016-03-31T00:00:00Z,0,44339,2016-04-06T15:45:39Z,6
174930,2016-03-16T09:52:01Z,VW_LUPO_1.0_TÜV_Neu___KLIMA,privat,Angebot,2040,test,kleinwagen,2003,manuell,50,lupo,150000,3,benzin,volkswagen,nein,2016-03-16T00:00:00Z,0,26133,2016-03-21T09:47:20Z,5
106683,2016-03-19T21:50:55Z,Corsa_D_Klima_EZ:01/2007_´TÜV/AU_03/2018,privat,Angebot,3958,control,kleinwagen,2007,manuell,80,corsa,125000,1,benzin,opel,nein,2016-03-19T00:00:00Z,0,46242,2016-03-23T07:43:25Z,4
6667,2016-04-02T19:54:26Z,C_4_Grand_C_4_Picasso__135_Ps_Diesel_NAVI_top_Ausstattung_7_Sitze,privat,Angebot,9998,control,bus,2009,manuell,135,c4,80000,8,diesel,citroen,nein,2016-04-02T00:00:00Z,0,96052,2016-04-06T20:17:28Z,4
134413,2016-03-27T14:42:30Z,Renault_TWINGO_1.2_Authentique__44.200_km_Scheckheft_TOP_ZUSTAND,privat,Angebot,3850,control,kleinwagen,2008,manuell,58,twingo,50000,3,benzin,renault,nein,2016-03-27T00:00:00Z,0,29640,2016-04-07T10:46:11Z,11
187078,2016-03-25T17:41:59Z,BMW_316_i,privat,Angebot,4733,test,limousine,2003,manuell,116,3er,125000,8,benzin,bmw,nein,2016-03-25T00:00:00Z,0,34431,2016-04-06T22:45:00Z,12
180377,2016-03-11T09:54:37Z,Kia_Carnival_lpg_Gas_2017_Tuev,privat,Angebot,1022,control,bus,2001,automatik,110,,20000,11,lpg,kia,ja,2016-03-11T00:00:00Z,0,52223,2016-03-24T09:46:24Z,13
20185,2016-03-31T13:58:13Z,Volkswagen_t5,privat,Angebot,8664,control,bus,2008,manuell,131,transporter,150000,3,diesel,volkswagen,nein,2016-03-31T00:00:00Z,0,71229,2016-04-06T07:17:40Z,6
72322,2016-03-27T21:46:50Z,Skoda_Fabia_1.4_16V_Elegance,privat,Angebot,1512,test,kleinwagen,2001,manuell,101,fabia,150000,9,benzin,skoda,nein,2016-03-27T00:00:00Z,0,81379,2016-04-05T21:45:41Z,9
62320,2016-03-29T17:46:30Z,VW_Golf_3_1.8_Liter,privat,Angebot,595,control,coupe,1993,manuell,90,golf,150000,6,benzin,volkswagen,ja,2016-03-29T00:00:00Z,0,13125,2016-04-06T03:17:26Z,8
164714,2016-03-07T17:49:48Z,Audi_A8_3.0_TDI_DPF_quattro,privat,Angebot,8501,test,limousine,2005,automatik,232,a8,150000,1,diesel,audi,nein,2016-03-07T00:00:00Z,0,13589,2016-03-13T04:46:06Z,6
94399,2016-03-12T12:54:33Z,Renault_Modus_1.2_16V_Dynamique,privat,Angebot,2311,test,bus,2005,manuell,75,modus,125000,1,benzin,renault,nein,2016-03-12T00:00:00Z,0,90459,2016-03-13T04:17:01Z,1
56770,2016-03-10T11:50:20Z,Golf_4_1.8_5_Tuerer_Klima_TÜV,privat,Angebot,2011,test,limousine,1999,manuell,125,golf,150000,5,benzin,volkswagen,nein,2016-03-10T00:00:00Z,0,47877,2016-03-11T11:45:20Z,1
33727,2016-03-20T04:57:54Z,Ford_C_Max,privat,Angebot,4017,control,bus,2004,manuell,125,c_max,150000,10,lpg,ford,nein,2016-03-20T00:00:00Z,0,41464,2016-04-06T04:44:43Z,17
179041,2016-03-22T18:49:17Z,Seat_Arosa_Klima_TOP_8_fach_ohne_Rost,privat,Angebot,1455,control,kleinwagen,1999,manuell,50,arosa,150000,4,benzin,seat,nein,2016-03-22T00:00:00Z,0,07570,2016-04-06T11:16:27Z,15
163270,2016-03-29T20:43:11Z,Opel_Corsa_B___Baujahr_1996___5_Tuerer_weiss___Automatikgetriebe,privat,Angebot,225,test,kleinwagen,1996,automatik,60,corsa,125000,8,benzin,opel,ja,2016-03-29T00:00:00Z,0,41515,2016-04-06T06:45:34Z,8
84691,2016-03-16T20:40:22Z,Skoda_Octavia_1.8_T_Combi_SLX,privat,Angebot,1111,control,kombi,1999,manuell,150,octavia,150000,12,benzin,skoda,nein,2016-03-16T00:00:00Z,0,48308,2016-03-17T19:18:51Z,1
121114,2016-03-08T21:48:41Z,Erbstueck_und_echtes_Schmuckstueck,privat,Angebot,2096,control,cabrio,1991,manuell,105,escort,150000,8,benzin,ford,ja,2016-03-08T00:00:00Z,0,25348,2016-04-02T06:44:45Z,25
79591,2016-03-30T12:37:52Z,Opel_Corsa_Edition_2000_Cool,privat,Angebot,967,control,kleinwagen,2000,manuell,54,corsa,125000,4,benzin,opel,nein,2016-03-30T00:00:00Z,0,76571,2016-04-01T06:16:20Z,2
72751,2016-03-12T13:46:59Z,Volkswagen_Golf_1.9_TDI_Special_TÜV_&_AU_NEU,privat,Angebot,4407,control,limousine,2003,manuell,101,golf,150000,4,diesel,volkswagen,nein,2016-03-12T00:00:00Z,0,22926,2016-03-12T13:46:59Z,0
143022,2016-03-30T22:39:52Z,Audi_80_B3,privat,Angebot,344,control,limousine,1987,manuell,90,80,150000,9,benzin,audi,nein,2016-03-30T00:00:00Z,0,97286,2016-04-05T13:16:06Z,6
53334,2016-04-01T16:38:32Z,BMW_318i_mit_M_Ausstattung_ab_Werk,privat,Angebot,801,control,limousine,1997,manuell,116,3er,150000,10,benzin,bmw,ja,2016-04-01T00:00:00Z,0,68219,2016-04-05T11:18:50Z,4
142166,2016-03-23T22:37:21Z,Skoda_Octavia_Combi_1.8_TSI,privat,Angebot,7998,test,kombi,2010,manuell,160,octavia,150000,2,benzin,skoda,nein,2016-03-23T00:00:00Z,0,18057,2016-04-06T13:44:55Z,14
111504,2016-03-24T10:52:56Z,Volkswagen_Passat_Variant_2.0_TDI_DPF_DSG_Highline,privat,Angebot,4502,test,kombi,2007,automatik,170,passat,150000,3,diesel,volkswagen,ja,2016-03-24T00:00:00Z,0,79877,2016-03-24T11:43:52Z,0
180679,2016-03-30T12:56:22Z,Opel_Astra_California,privat,Angebot,759,control,limousine,1994,manuell,71,astra,150000,6,benzin,opel,nein,2016-03-30T00:00:00Z,0,75443,2016-04-03T02:20:09Z,4
111148,2016-03-26T19:50:04Z,Opel_Vectra__mit_gruenen__Plakate,privat,Angebot,2675,control,limousine,2003,manuell,125,vectra,150000,8,diesel,opel,nein,2016-03-26T00:00:00Z,0,30539,2016-03-28T09:16:19Z,2
132886,2016-03-31T19:51:39Z,Opel_Corsa_B__TÜV_neu__8_fach_bereift__Service_neu,privat,Angebot,977,control,kleinwagen,1998,manuell,60,corsa,150000,5,benzin,opel,nein,2016-03-31T00:00:00Z,0,85111,2016-04-06T14:18:02Z,6
172991,2016-03-22T19:49:33Z,Ford_Focus_Turnier_Ghia,privat,Angebot,946,test,kombi,2000,manuell,116,focus,150000,5,benzin,ford,nein,2016-03-22T00:00:00Z,0,87672,2016-04-06T13:16:14Z,15
164600,2016-03-16T12:57:12Z,Opel_Corsa_C_selection_Comfort_3_Tuerer;_Easy_Tronic,privat,Angebot,1454,test,kleinwagen,2002,automatik,75,corsa,150000,3,benzin,opel,nein,2016-03-16T00:00:00Z,0,50829,2016-03-25T10:18:23Z,9
193901,2016-03-11T19:54:29Z,verkaufe_meinen_ford_mondeo,privat,Angebot,1258,test,kombi,2001,manuell,90,mondeo,150000,5,diesel,ford,nein,2016-03-11T00:00:00Z,0,06347,2016-03-13T02:15:38Z,2
147058,2016-03-14T05:42:11Z,Renault_Clio_III_1.2_16V_Expression,privat,Angebot,6183,test,limousine,2010,manuell,75,clio,30000,11,benzin,renault,nein,2016-03-13T00:00:00Z,0,26419,2016-03-24T08:46:48Z,11
197351,2016-03-07T09:51:32Z,BMW_318i,privat,Angebot,1301,control,limousine,1993,manuell,113,3er,150000,3,benzin,bmw,nein,2016-03-07T00:00:00Z,0,29525,2016-03-19T05:45:53Z,12
61561,2016-03-22T19:53:22Z,Volkswagen_Golf_Variant_1.9_TDI_Edition,privat,Angebot,1934,test,kombi,2000,manuell,90,golf,150000,8,diesel,volkswagen,nein,2016-03-22T00:00:00Z,0,30455,2016-03-24T04:46:46Z,2
184461,2016-04-01T13:38:31Z,Opel_Astra_Cabrio_1.6i,privat,Angebot,996,test,cabrio,1996,manuell,75,astra,150000,12,benzin,opel,nein,2016-04-01T00:00:00Z,0,67433,2016-04-05T07:45:37Z,4
175192,2016-03-28T20:49:32Z,Nissan_Almera_1.5,privat,Angebot,2099,control,limousine,2003,manuell,98,almera,150000,12,lpg,nissan,nein,2016-03-28T00:00:00Z,0,06110,2016-04-07T03:44:35Z,10
2105,2016-03-08T22:56:54Z,Suzuki_Liana_1.6_Klima,privat,Angebot,1094,test,limousine,2004,manuell,106,andere,150000,9,benzin,suzuki,nein,2016-03-08T00:00:00Z,0,41542,2016-03-14T20:44:37Z,6
32555,2016-03-20T09:54:56Z,"Letzte_Chance""Peugeot_306_mit_Tuev,privat,Angebot,350,control,kleinwagen,1999,manuell,110,3_reihe,150000,2,,peugeot,ja,2016-03-20 00:00:00,0,27616,2016-03-20 10:39:52
2016-03-14 10:59:02,Ford_Focus_1.4_16V_Ambiente,privat,Angebot,1900,control,limousine,2005,manuell,80,focus,150000,2,benzin,ford,nein,2016-03-14 00:00:00,0,70499,2016-03-23 11:46:56
2016-04-03 13:48:34,Opel_Vivaro_2_0_CDTI_Tour_Cosmo_Easytronic_Metallic_schwarz,privat,Angebot,17999,control,bus,2011,automatik,114,vivaro,80000,1,diesel,opel,nein,2016-04-03 00:00:00,0,32584,2016-04-05 12:46:20
2016-03-07 21:58:24,Golf_Cabrio,privat,Angebot,2650,control,cabrio,2001,,116,golf,150000,7,benzin,volkswagen,nein,2016-03-07 00:00:00,0,91785,2016-03-20 13:16:16
2016-03-24 20:49:19,Suzuki_Grand_Vitara_Cabrio_2.0,privat,Angebot,3490,test,suv,2000,manuell,128,grand,125000,3,benzin,suzuki,nein,2016-03-24 00:00:00,0,23611,2016-03-26 06:17:46
2016-03-21 11:52:30,Mercedes_Benz_E_220_T_CDI_Automatik,privat,Angebot,7599,control,kombi,2006,automatik,150,e_klasse,150000,4,diesel,mercedes_benz,nein,2016-03-21 00:00:00,0,38364,2016-03-28 07:15:27
2016-03-12 16:53:24,BMW_118d_DPF_Aut.,privat,Angebot,11500,control,limousine,2009,automatik,143,1er,150000,10,diesel,bmw,nein,2016-03-12 00:00:00,0,47638,2016-03-15 22:18:25
2016-03-10 00:37:03,BMW_120d__M_Sportpaket,privat,Angebot,10300,control,limousine,2008,manuell,177,1er,125000,7,diesel,bmw,nein,2016-03-10 00:00:00,0,53844,2016-03-14 23:45:34
2016-04-01 21:06:33,MINI_Cooper_S_Topausstattung_""Bruno_Spengler_Edition",privat,Angebot,9235,control,kleinwagen,2007,manuell,174,cooper,150000,4,benzin,mini,nein,2016-04-01T00:00:00Z,0,55471,2016-04-05T13:17:54Z,4
91984,2016-03-26T10:43:23Z,Mercedes_Benz_C_180_T_Kompressor,privat,Angebot,4447,test,kombi,2006,manuell,143,c_klasse,150000,6,benzin,mercedes_benz,nein,2016-03-26T00:00:00Z,0,21279,2016-04-05T21:17:33Z,10
165211,2016-03-25T18:38:11Z,Peugeot_206_CC_1_6_HDI_&_Neuem_Tuev.,privat,Angebot,3301,test,cabrio,2005,manuell,109,2_reihe,150000,8,diesel,peugeot,nein,2016-03-25T00:00:00Z,0,79312,2016-04-07T00:16:04Z,13
81645,2016-03-06T12:41:26Z,Alfa_Romeo_mito_1.6_16V,privat,Angebot,8702,test,kleinwagen,2010,manuell,120,andere,80000,11,diesel,alfa_romeo,nein,2016-03-06T00:00:00Z,0,72574,2016-03-22T15:48:19Z,16
36297,2016-03-11T19:36:20Z,.Ford_Mondeo_Kombi_1_8l_Benziner,privat,Angebot,457,test,kombi,1999,manuell,0,mondeo,150000,3,benzin,ford,nein,2016-03-11T00:00:00Z,0,37412,2016-03-13T02:15:44Z,2
176093,2016-03-25T12:46:26Z,VW_Jetta_1_9_TDI_DPF,privat,Angebot,6902,test,limousine,2007,manuell,105,jetta,125000,3,diesel,volkswagen,nein,2016-03-25T00:00:00Z,0,49733,2016-03-25T12:46:26Z,0
163246,2016-03-25T23:53:53Z,Fiat_Stilo_1.6_Benzin_mit_Klima,privat,Angebot,1230,control,kleinwagen,2004,manuell,103,stilo,150000,1,benzin,fiat,nein,2016-03-25T00:00:00Z,0,64572,2016-04-05T18:18:12Z,11
170080,2016-03-20T16:44:43Z,C_Klasse_Kombi__AHK__Standheizung,privat,Angebot,6651,test,kombi,2006,manuell,122,c_klasse,150000,3,diesel,mercedes_benz,nein,2016-03-20T00:00:00Z,0,01705,2016-04-06T21:47:31Z,17
88836,2016-03-19T22:57:55Z,BMW_318I_Touring_Vollausstattung_und_8_fach_bereift,privat,Angebot,2526,test,kombi,1999,automatik,120,3er,150000,10,benzin,bmw,nein,2016-03-19T00:00:00Z,0,01279,2016-04-06T00:15:28Z,18
118550,2016-03-26T11:54:58Z,Audi_A4_3.0_avant_quatro,privat,Angebot,2550,control,kombi,2002,automatik,220,a4,150000,12,benzin,audi,nein,2016-03-26T00:00:00Z,0,50765,2016-03-27T23:47:28Z,1
100302,2016-03-25T13:58:13Z,Verkaufe_Audi_A4_Avant_2.0_TDI_DPF,privat,Angebot,6772,test,kombi,2006,manuell,140,a4,150000,11,diesel,audi,nein,2016-03-25T00:00:00Z,0,22113,2016-04-06T17:17:19Z,12
6108,2016-03-26T15:49:17Z,Volkswagen_Polo_1.2_Black/Silver_Edition,privat,Angebot,6504,test,kleinwagen,2009,manuell,60,polo,70000,4,benzin,volkswagen,nein,2016-03-26T00:00:00Z,0,91541,2016-04-06T04:15:38Z,11
190023,2016-04-03T20:59:25Z,MINI_Clubman_109PS_Klima_Sitzheizung__Xenon__S_Dach,privat,Angebot,8307,test,kleinwagen,2009,manuell,109,clubman,150000,1,diesel,mini,nein,2016-04-03T00:00:00Z,0,04316,2016-04-05T21:47:38Z,2
150486,2016-03-25T11:51:47Z,Smart_Fortwo_Passion___Cabrio___AT_Motor___Leder___Klima,privat,Angebot,2977,test,cabrio,2002,automatik,54,fortwo,30000,11,benzin,smart,nein,2016-03-25T00:00:00Z,0,53332,2016-03-25T11:51:47Z,0
43713,2016-04-02T09:54:17Z,Opel_C_Corsa_mit_Tuev,privat,Angebot,1456,control,kleinwagen,2002,manuell,75,corsa,150000,5,benzin,opel,nein,2016-04-02T00:00:00Z,0,35466,2016-04-06T11:46:48Z,4
195727,2016-03-08T10:48:22Z,Mercedes_Benz_250_td,privat,Angebot,1416,test,kombi,1994,automatik,113,andere,150000,9,diesel,mercedes_benz,nein,2016-03-08T00:00:00Z,0,59964,2016-03-08T10:48:22Z,0
166389,2016-03-29T19:48:01Z,Fiat_Punto_1.2_8V,privat,Angebot,1244,control,kleinwagen,2003,manuell,60,punto,125000,3,benzin,fiat,nein,2016-03-29T00:00:00Z,0,26127,2016-03-29T19:48:01Z,0
151125,2016-03-20T11:59:13Z,Opel_Vectra_A_C20XE_2_0_16v_Aufbau__Schlachten,privat,Angebot,477,test,limousine,1995,manuell,136,vectra,150000,7,benzin,opel,ja,2016-03-20T00:00:00Z,0,66287,2016-04-02T12:18:59Z,13
48526,2016-04-02T21:57:24Z,BMW_E46_325i,privat,Angebot,2999,test,limousine,2001,manuell,192,,150000,3,benzin,bmw,nein,2016-04-02T00:00:00Z,0,12627,2016-04-02T21:57:24Z,0
16047,2016-03-10T21:52:14Z,Opel_Tigra_Twin_Top_1.4_Easytronic_Sport,privat,Angebot,4996,control,cabrio,2005,automatik,90,tigra,60000,11,benzin,opel,nein,2016-03-10T00:00:00Z,0,25866,2016-03-21T20:47:20Z,11
99509,2016-04-04T12:48:55Z,Ford_Mondeo_Tunier,privat,Angebot,1464,control,kombi,2000,manuell,90,mondeo,150000,6,benzin,ford,ja,2016-04-04T00:00:00Z,0,86929,2016-04-06T14:16:04Z,2
51453,2016-03-20T13:25:19Z,Toyota_Corolla_Verso_1.8,privat,Angebot,4773,test,bus,2004,manuell,129,verso,150000,12,benzin,toyota,nein,2016-03-20T00:00:00Z,0,55270,2016-03-27T04:15:35Z,7
87965,2016-03-23T13:50:19Z,Ford_Fusion_1.4_Euro_4_Klima_2.Hand,privat,Angebot,3164,test,kleinwagen,2007,manuell,80,fusion,150000,10,benzin,ford,nein,2016-03-23T00:00:00Z,0,60433,2016-04-06T11:17:54Z,14
71319,2016-03-10T16:50:58Z,BJ._2010_TÜV_NEU,privat,Angebot,5741,control,suv,2010,manuell,0,duster,150000,5,diesel,dacia,nein,2016-03-10T00:00:00Z,0,44628,2016-03-22T07:49:54Z,12
190124,2016-03-11T15:37:59Z,BMW_320d_touring_Motor_160_tkm_!,privat,Angebot,3007,test,kombi,2001,automatik,150,3er,150000,11,diesel,bmw,nein,2016-03-11T00:00:00Z,0,12685,2016-04-05T11:48:13Z,25
91364,2016-03-08T01:54:51Z,Volkswagen_Passat_Variant_2.0_TDI_DPF_Sportline,privat,Angebot,8537,control,kombi,2005,manuell,140,passat,150000,10,diesel,volkswagen,nein,2016-03-07T00:00:00Z,0,46348,2016-03-30T23:16:47Z,23
175318,2016-03-14T18:48:03Z,Seat_Seat_Arosa_1.0,privat,Angebot,1335,test,kleinwagen,2003,manuell,50,arosa,150000,2,benzin,seat,nein,2016-03-14T00:00:00Z,0,36251,2016-03-22T14:18:08Z,8
27994,2016-03-09T09:25:23Z,Fiat_wenig_Kilometer_aber_defekte_Zylinderkopfdichtung,privat,Angebot,563,test,limousine,2001,manuell,60,punto,80000,7,benzin,fiat,ja,2016-03-09T00:00:00Z,0,61476,2016-03-12T12:47:01Z,3
103403,2016-03-29T19:39:36Z,Audi_A4_2.0_TDI_DPF_S_line,privat,Angebot,7476,control,kombi,2007,manuell,170,a4,150000,6,diesel,audi,nein,2016-03-29T00:00:00Z,0,81547,2016-03-31T12:47:15Z,2
199396,2016-03-26T13:39:54Z,Opel_Corsa_C_1_2_Automatik,privat,Angebot,2312,control,kleinwagen,2003,automatik,75,corsa,150000,9,benzin,opel,nein,2016-03-26T00:00:00Z,0,47169,2016-04-04T00:15:35Z,9
107948,2016-03-12T16:53:20Z,Verkaufe_Sprinter,privat,Angebot,3311,control,bus,2001,automatik,129,sprinter,150000,10,diesel,mercedes_benz,nein,2016-03-12T00:00:00Z,0,01825,2016-03-24T15:44:41Z,12
42690,2016-03-29T18:59:09Z,Fiat_Punto_60,privat,Angebot,755,control,kleinwagen,1998,manuell,60,punto,125000,12,benzin,fiat,nein,2016-03-29T00:00:00Z,0,74321,2016-03-31T12:17:58Z,2
103894,2016-03-22T13:48:44Z,Saab_900_2.3i_Cabrio_SE,privat,Angebot,3254,control,cabrio,1997,manuell,150,900,150000,1,benzin,saab,nein,2016-03-22T00:00:00Z,0,46419,2016-04-06T02:45:24Z,15
57954,2016-03-28T23:46:58Z,Leasinguebernahme!_+_1000€_Bar_!!_1er_F20_116i,privat,Angebot,272,test,kleinwagen,2015,manuell,136,1er,30000,2,benzin,bmw,nein,2016-03-28T00:00:00Z,0,73728,2016-04-07T08:17:35Z,10
16430,2016-04-01T15:59:08Z,Mercedes_Benz_E_200_Elegance,privat,Angebot,6800,test,limousine,1998,automatik,136,e_klasse,60000,2,benzin,mercedes_benz,nein,2016-04-01T00:00:00Z,0,37434,2016-04-05T11:45:06Z,4
60520,2016-03-07T18:57:58Z,Audi_A4_1.8,privat,Angebot,1130,control,limousine,1997,automatik,125,a4,150000,1,benzin,audi,nein,2016-03-07T00:00:00Z,0,28199,2016-04-07T05:45:56Z,31
8997,2016-03-24T12:49:35Z,Mercedes_Benz_A_180_CDI_Elegance,privat,Angebot,7799,test,limousine,2007,manuell,109,a_klasse,150000,6,diesel,mercedes_benz,nein,2016-03-24T00:00:00Z,0,24145,2016-04-07T03:46:38Z,14
160854,2016-03-22T21:46:46Z,Audi_Cabriolet,privat,Angebot,2900,control,cabrio,1992,manuell,133,andere,150000,2,benzin,audi,nein,2016-03-22T00:00:00Z,0,58256,2016-04-06T16:18:04Z,15
83019,2016-03-21T19:38:27Z,Audi_80_2.0e_115PS_/_Auspuff_Defekt!,privat,Angebot,931,test,limousine,1991,manuell,115,80,150000,11,benzin,audi,ja,2016-03-21T00:00:00Z,0,59067,2016-03-21T19:38:27Z,0
199594,2016-04-07T00:36:17Z,Ford_Focus_Turnier_DI_Trend,privat,Angebot,509,test,kombi,2000,manuell,90,focus,150000,11,diesel,ford,ja,2016-04-07T00:00:00Z,0,66571,2016-04-07T00:36:17Z,0
81666,2016-03-09T15:51:51Z,Renault_Twingo_1.2,privat,Angebot,1404,control,kleinwagen,2004,manuell,58,twingo,150000,1,benzin,renault,nein,2016-03-09T00:00:00Z,0,26725,2016-03-16T18:20:17Z,7
199652,2016-04-03T22:47:43Z,Volkswagen_Sharan_1.9_TDI_Comfortline_131_PS,privat,Angebot,6532,control,bus,2005,manuell,131,sharan,150000,6,diesel,volkswagen,nein,2016-04-03T00:00:00Z,0,51149,2016-04-03T22:47:43Z,0
45681,2016-03-28T18:43:30Z,Volvo_C30_2.0D_Momentum,privat,Angebot,7163,control,limousine,2008,manuell,136,c_reihe,150000,4,diesel,volvo,nein,2016-03-28T00:00:00Z,0,35260,2016-04-07T00:18:02Z,10
37381,2016-03-29T22:51:24Z,Volkswagen_Polo_1.2_TSI_Team,privat,Angebot,8040,test,kleinwagen,2010,manuell,105,polo,125000,9,benzin,volkswagen,nein,2016-03-29T00:00:00Z,0,98527,2016-04-06T11:47:19Z,8
36436,2016-03-23T12:46:05Z,Toyota_Picnic,privat,Angebot,1043,control,bus,1997,manuell,128,andere,150000,5,benzin,toyota,nein,2016-03-23T00:00:00Z,0,74585,2016-03-23T12:46:05Z,0
140215,2016-03-20T17:51:09Z,SMART_FORTWO_CDI_gut_erhalten_zuverlaessig,privat,Angebot,1983,test,kleinwagen,2000,automatik,42,fortwo,150000,8,diesel,smart,nein,2016-03-20T00:00:00Z,0,32657,2016-03-24T10:46:44Z,4
93417,2016-03-08T23:46:41Z,Mitsubishi_Space_Wagon_7_Sitzer_in_Warendorf_im_Angebot_!,privat,Angebot,1717,control,bus,1997,manuell,133,andere,150000,7,benzin,mitsubishi,nein,2016-03-08T00:00:00Z,0,48231,2016-03-18T02:46:51Z,10
30845,2016-03-24T07:54:43Z,Skoda_Fabia_1.2_HTP_Klima_55Tkm_scheckheft,privat,Angebot,4654,control,kleinwagen,2009,manuell,60,fabia,60000,10,benzin,skoda,nein,2016-03-24T00:00:00Z,0,12305,2016-04-06T22:46:56Z,13
187891,2016-03-30T23:43:31Z,Skoda_Octavia_Combi,privat,Angebot,1275,control,kombi,1999,manuell,101,octavia,150000,3,benzin,skoda,nein,2016-03-30T00:00:00Z,0,27777,2016-04-05T14:18:21Z,6
134253,2016-03-25T01:57:19Z,Sehr_gut_gepflegt_und_zuverlaessiges_Auto,privat,Angebot,2195,test,bus,2009,manuell,96,,150000,7,benzin,mazda,nein,2016-03-25T00:00:00Z,0,59073,2016-04-02T08:47:35Z,8
70767,2016-03-26T15:45:19Z,Renault_Clio_2009_Klima,privat,Angebot,3225,test,kleinwagen,2009,manuell,75,clio,90000,6,benzin,renault,nein,2016-03-26T00:00:00Z,0,10827,2016-04-06T03:45:36Z,11
166464,2016-03-19T13:53:19Z,318i_mit_Prinz_LPG_Gas_Anlage,privat,Angebot,6032,test,limousine,2007,manuell,129,3er,150000,8,lpg,bmw,nein,2016-03-19T00:00:00Z,0,50769,2016-03-25T16:16:16Z,6
169777,2016-03-05T18:49:18Z,Renault_Clio_1.4_16V_Initiale_Limited,privat,Angebot,1514,test,kleinwagen,2002,manuell,98,clio,150000,3,benzin,renault,nein,2016-03-05T00:00:00Z,0,53809,2016-03-07T06:15:29Z,2
161483,2016-03-23T13:49:16Z,Audi_A4_Avant_1.8_T_multitronic,privat,Angebot,7496,test,kombi,2006,automatik,163,a4,150000,12,benzin,audi,nein,2016-03-23T00:00:00Z,0,52477,2016-04-05T14:17:34Z,13
78507,2016-04-01T17:43:08Z,Mercedes_Benz_C_180,privat,Angebot,1973,test,limousine,1996,manuell,122,c_klasse,150000,9,benzin,mercedes_benz,nein,2016-04-01T00:00:00Z,0,51103,2016-04-03T14:17:26Z,2
53791,2016-03-19T13:43:25Z,Toyota_Avensis_2.2_D_CAT_Combi_Executive,privat,Angebot,3481,test,kombi,2005,manuell,177,avensis,150000,10,diesel,toyota,nein,2016-03-19T00:00:00Z,0,40231,2016-04-04T17:17:35Z,16
121282,2016-03-31T00:46:45Z,BMW_e36_320i_Kombi_M52_B20__Schwarz_Matt_M_Paket,privat,Angebot,1414,control,kombi,1996,manuell,150,3er,150000,5,benzin,bmw,nein,2016-03-30T00:00:00Z,0,12355,2016-03-31T06:40:25Z,1
